"","Pressão","Nivel Tank","Nivel Barril","Temperatura1","Temperatura 2","Temperatura 3","Temperatura 4","Temperatura 5","Velocidade 1","Velocidade 2","Velocidade 3","Velocidade 4","Velocidade 5","Velocidade 6","Vibração 1","Vibração2","Vibração 3","Vibração 4","Cor 1","Cor 2","Target"
"","624.2244","952.0912","35.643825","49.0149","14.289975","16.187565","16.06821","110.90958","421.61616","384.00408","356.094","403.64928","375.80436","339.70032","6.191424","6.417108","6.128172","6.60243","1","2","0"
"","617.1606","947.2376","35.528605","48.958785","14.097945","16.069335","15.997755","36.32913","416.1348","382.88772","356.03676","403.59096","374.54976","338.44968","6.161994","6.389292","6.11211","6.59112","1","0","0"
"","616.2006","939.9472","35.44723","48.95325","13.881","15.98097","15.974595","70.68","414.7146","376.3494","354.5658","402.7932","374.33484","338.1786","6.156876","6.387696","6.03897","6.570198","0","1","0"
"","613.995","934.4576","35.287","48.705795","13.85865","15.87429","15.94578","34.187955","414.06552","376.34364","352.98432","400.85316","373.29876","336.47832","6.13011","6.276714","6.018486","6.561402","0","0","0"
"","607.1676","925.54","34.94274","48.069765","13.7328","15.872685","15.747225","95.60022","411.64236","373.83228","349.62336","390.3642","372.39408","331.88328","6.128496","6.270096","6.00276","6.53016","0","1","0"
"","605.8734","923.692","34.894125","46.80063","13.64805","15.854895","15.645","131.63613","409.49064","372.18672","349.60392","386.29692","371.034","331.26444","6.097194","6.266334","5.942334","6.487896","0","1","0"
"","603.1872","916.0312","34.885165","46.32516","13.583715","15.74976","15.51267","146.84961","408.39732","370.52352","347.52852","383.98572","366.8112","331.19352","5.93475","6.26181","5.933766","6.421386","0","1","0"
"","600.2952","910.272","34.56404","46.278225","13.55403","15.69696","15.479475","139.99344","406.7154","369.38448","344.4246","383.95332","364.71564","324.65556","5.934468","6.188898","5.923998","6.294882","0","1","0"
"","598.0512","898.62","34.259575","46.15749","13.46478","15.568665","15.208425","31.417665","396.5544","366.32448","339.0948","383.7528","355.43808","316.77768","5.92977","6.175044","5.896596","6.206826","0","2","0"
"","595.5924","890.6192","34.188455","45.52092","13.460115","15.431265","15.01524","101.274675","390.37032","364.64868","331.73028","381.58668","354.61224","313.92828","5.922894","6.141024","5.839248","6.19794","1","2","0"
"","590.6718","890.3","33.40323","45.10611","13.431645","15.367515","15.00744","142.239975","389.13048","364.40424","325.35144","378.31392","352.67796","312.99768","5.85156","6.098406","5.81784","6.192654","1","1","0"
"","582.6228","889.8024","33.36823","44.947125","13.38345","15.30669","14.908875","113.372805","385.91028","358.9776","325.10196","370.9602","351.9162","312.74172","5.7834","6.09225","5.811174","6.106326","1","2","0"
"","582.543","888.6064","33.146505","44.91846","12.95094","15.24039","14.877015","84.04071","385.461","357.7086","324.69624","366.40044","345.62304","311.01768","5.78178","6.085644","5.796438","6.02805","0","1","0"
"","580.7946","879.8768","33.034785","44.707635","12.94023","15.13683","14.463645","130.425735","384.7032","356.37804","319.6854","366.09336","344.26836","310.79016","5.775576","6.050772","5.761338","6.004218","1","0","0"
"","579.3924","879.5432","32.85135","44.5077","12.925035","15.10524","14.42226","1.13145","378.7362","355.91832","318.4776","360.55404","343.33704","308.68524","5.774694","6.009552","5.74737","5.969946","0","1","0"
"","572.9592","872.7576","32.79465","44.03988","12.914745","14.99805","14.38149","72.44031","377.33832","351.52884","310.27104","360.35496","341.955","308.62044","5.728464","5.988354","5.746614","5.922588","0","1","0"
"","572.7942","870.1624","32.687165","43.830225","12.905085","14.783625","14.370075","71.170905","375.26508","348.29172","308.3994","358.8642","341.11512","308.15424","5.662194","5.987082","5.714718","5.797998","1","0","0"
"","565.512","857.9976","32.55042","43.55388","12.816015","14.63112","14.32536","109.770525","374.4054","345.1302","308.29932","358.2864","340.86672","305.41284","5.643828","5.981346","5.69808","5.796018","1","2","0"
"","558.1026","854.0192","32.35155","42.967125","12.76848","14.521335","14.263245","22.034805","373.49928","341.15652","307.98828","354.76056","338.085","303.93936","5.634588","5.896776","5.681124","5.75844","1","0","0"
"","551.4882","851.4792","32.195205","42.45885","12.65379","14.492715","14.23884","62.53995","373.1652","336.9312","307.3464","352.32408","330.5574","303.57756","5.625582","5.849058","5.558664","5.732484","1","2","0"
"","547.4874","848.068","32.06546","42.334695","12.497895","14.388855","14.084565","39.85017","364.842","331.73244","306.918","351.70056","324.6948","300.71628","5.619132","5.829042","5.538168","5.667522","1","1","0"
"","547.0272","846.0824","31.708215","42.33312","12.460845","14.277","14.03403","48.52338","360.4122","327.204","304.00416","347.13","322.81344","300.71592","5.551056","5.728818","5.49963","5.57718","1","1","0"
"","541.521","844.984","31.653545","41.893695","12.32385","14.238915","14.017605","66.42234","359.74584","326.91276","297.00612","344.69676","315.43812","299.84688","5.540082","5.708874","5.475072","5.570958","1","1","0"
"","529.4448","843.3776","31.299765","41.81661","12.2373","14.141385","13.90899","123.48624","355.07052","325.83492","295.67556","340.86672","312.75252","299.70972","5.526912","5.706264","5.433768","5.543928","0","1","0"
"","526.7796","839.1992","31.285135","41.453235","12.15306","14.140515","13.88151","95.711715","352.95156","320.10804","294.96708","338.92128","311.87844","299.46384","5.50086","5.699148","5.433204","5.523264","1","1","0"
"","507.492","835.2392","31.201415","41.357025","12.15183","14.077005","13.736985","98.00454","351.63756","317.36664","291.61944","333.97956","300.8286","295.20252","5.483808","5.664006","5.41971","5.512608","1","1","0"
"","503.3226","824.4912","31.07216","41.2533","12.08583","13.80489","13.718775","140.92068","347.66496","311.80932","291.13632","327.28032","300.46896","292.1778","5.411058","5.66055","5.398512","5.404662","0","2","0"
"","502.4496","811.1688","30.848405","41.07168","12.064485","13.68471","13.640895","124.95003","341.54568","311.53824","288.6318","326.98296","298.62432","291.72096","5.320584","5.640438","5.307336","5.38341","1","2","0"
"","498.4842","810.8664","30.044525","40.914045","11.96529","13.59786","13.308255","20.155335","340.98408","310.46184","287.66844","325.66968","296.54316","289.95264","5.291034","5.633052","5.187558","5.370312","0","1","0"
"","497.1168","806.6272","29.937915","40.795335","11.833365","13.59315","13.14327","113.311725","339.14232","308.42172","282.78612","324.01692","296.28612","289.34388","5.289108","5.619252","5.182398","5.365398","0","1","0"
"","496.7316","804.416","29.85045","40.224825","11.75625","13.573875","13.10802","17.490765","338.8104","308.40876","277.52472","321.89292","294.45372","286.67484","5.277414","5.6103","5.020956","5.33955","1","1","0"
"","493.755","798.884","29.54504","40.107465","11.381145","13.558545","13.01427","62.199165","335.80476","305.80812","271.22436","319.5324","291.93588","285.74568","5.27436","5.552508","5.017404","5.327592","1","1","0"
"","492.4452","790.2584","29.30067","39.963285","11.24766","13.553385","12.995895","30.18732","334.8216","296.5932","270.27036","318.64752","290.3112","284.55192","5.245788","5.548488","4.85541","5.301954","0","1","0"
"","485.2218","783.4872","28.65072","38.617155","11.190735","13.269555","12.782235","25.272075","334.47276","294.82632","269.61264","307.74312","284.73912","283.23612","5.18874","5.50479","4.764","5.26764","0","1","0"
"","475.2858","776.696","28.15477","38.171745","10.953165","13.16994","12.757425","120.58548","333.6912","294.74244","266.96916","296.65224","282.2382","280.01772","5.159586","5.42055","4.734906","5.240862","0","1","0"
"","469.0668","775.524","27.72462","38.07513","10.861275","13.10394","12.60075","89.536245","333.47988","293.97132","264.5514","295.70292","281.20752","278.21052","5.146746","5.35362","4.67727","5.233968","0","2","0"
"","468.9756","758.152","27.688745","37.70199","10.822935","13.013655","12.572115","86.31012","333.35928","293.2308","261.5004","293.70672","276.26472","276.36084","5.144964","5.230548","4.511322","5.17878","0","1","0"
"","464.5164","754.2384","27.03666","37.569105","10.716885","12.99561","12.265515","20.774835","331.6788","293.08356","255.5046","292.59972","271.3752","275.2416","5.1369","5.226492","4.487226","5.158068","1","1","0"
"","463.1472","752.4816","26.314855","37.20222","10.32363","12.914775","12.039795","61.797315","331.18956","292.26996","253.86552","290.62044","271.18188","271.5984","5.117214","5.146356","4.403604","5.124366","0","0","0"
"","461.0802","744.4032","26.23194","36.93969","10.300695","12.823845","11.800155","61.423425","329.43312","292.02588","250.97616","289.72692","270.55512","271.5138","5.051118","5.04954","4.400184","5.08962","0","1","0"
"","450.537","733.6728","26.090225","36.846495","10.260795","12.663765","11.784225","103.426005","327.80952","288.7362","248.553","288.53892","270.39204","266.33916","4.881282","4.874172","4.269276","5.067834","0","1","0"
"","437.7198","731.3576","25.93633","36.607005","10.12773","12.65076","11.779725","114.85194","327.49596","286.3008","245.47896","283.28076","269.62308","265.49352","4.83612","4.857228","4.24674","5.06274","1","2","0"
"","436.7928","721.632","25.71947","36.150795","10.083735","12.583515","11.71596","66.974895","326.13264","281.02428","244.83528","275.37624","269.15868","260.22312","4.75689","4.833258","4.241934","5.0238","1","0","0"
"","435.888","721.1192","25.424595","36.08523","10.079955","12.52704","11.60769","106.268415","318.47544","280.85796","244.68084","275.24448","263.62656","259.79436","4.756212","4.823934","4.23852","5.021718","0","0","0"
"","435.3984","696.7376","24.324825","35.89749","10.07925","12.51735","11.54742","47.83476","307.12356","278.97516","243.84276","274.4406","259.62192","257.67792","4.69875","4.801608","4.189182","4.997106","1","1","0"
"","423.9834","689.0392","24.239915","35.63622","10.057155","12.376575","11.43255","46.334325","304.2324","277.07004","240.97176","271.64556","258.34392","256.65732","4.692756","4.788054","4.181928","4.99323","1","1","0"
"","416.9136","683.4264","24.19186","35.19432","9.995655","12.212205","11.41809","19.767255","300.08124","276.26976","236.94228","270.29556","249.11568","255.26736","4.670502","4.785078","4.162854","4.921452","0","1","0"
"","416.7696","680.8448","24.00209","35.022105","9.983115","12.14769","10.972725","57.933495","296.24904","266.96232","233.18892","268.55712","248.7546","253.28844","4.656948","4.746696","4.098492","4.915686","1","1","0"
"","413.895","675.8176","23.85915","34.50915","9.973695","12.056295","10.857195","118.01481","295.86492","266.11992","228.03228","265.92696","248.09364","252.95832","4.618044","4.69512","4.085202","4.884642","1","1","0"
"","412.4874","663.4136","23.279375","34.267005","9.928365","11.957895","10.845","146.333115","294.58008","264.0456","227.51208","246.65652","246.16404","251.57268","4.611702","4.50435","3.864618","4.833318","1","2","0"
"","394.5186","657.7896","23.2687","34.243875","9.836295","11.87766","10.79883","88.16547","293.77332","260.04348","227.31948","244.96884","245.11428","250.12584","4.418526","4.503594","3.858336","4.831998","1","0","0"
"","393.6624","647.8976","23.09748","33.34329","9.833085","11.69646","10.756605","62.9994","287.53488","258.4818","220.82004","238.44528","242.72676","249.80688","4.334112","4.48665","3.793128","4.689468","0","0","0"
"","386.6394","647.7744","22.851745","33.310395","9.55755","11.52924","10.48542","11.454105","282.38796","258.33528","219.42396","236.71188","241.60752","249.6834","4.187106","4.477536","3.777984","4.664802","1","0","0"
"","384.9216","646.72","22.154545","32.97987","9.556605","11.31552","10.261635","39.750525","276.111","255.2562","217.1826","234.97452","235.3194","246.64644","4.14381","4.464654","3.747672","4.659612","1","1","0"
"","382.7508","616.6184","21.81375","32.672025","9.498705","11.23317","10.153695","60.65895","276.09948","253.42236","213.84864","234.36576","234.58752","244.95516","4.125816","4.436634","3.731988","4.572642","1","2","0"
"","375.3684","615.4608","21.80612","32.360985","9.438885","11.209485","10.138455","124.892685","268.62192","252.8046","211.29552","232.91496","231.7464","241.46388","4.083924","4.390386","3.668796","4.53339","1","2","0"
"","372.4218","609.848","21.73423","32.25474","9.363705","11.183955","10.08876","42.432105","267.33456","252.64728","208.37448","230.93136","230.32584","240.23664","3.954402","4.380408","3.650136","4.528122","1","1","0"
"","370.6554","608.2088","21.597625","31.862295","9.29169","11.099715","9.68217","15.591675","254.74032","252.49572","203.63616","229.76568","229.72176","235.6668","3.810132","4.371426","3.628236","4.462848","1","2","0"
"","367.1118","596.4296","21.54656","31.083885","9.083265","10.562745","9.51954","117.89409","253.3842","251.16804","203.27724","228.231","220.00248","234.37152","3.792138","4.369992","3.615204","4.304196","1","1","0"
"","363.4662","596.2576","20.86189","30.975795","8.908785","10.51692","9.479025","58.02642","250.72524","244.3572","202.81968","227.5074","215.3664","233.6832","3.663306","4.305834","3.490104","4.299666","1","0","0"
"","363.3726","592.3792","20.835325","30.824685","8.772495","10.425555","9.449925","138.164445","250.64892","241.89012","202.33764","225.42588","215.13564","233.20692","3.64263","4.292718","3.489876","4.26843","0","1","0"
"","362.6784","555.608","20.80379","30.368205","8.49036","10.160595","9.39234","80.166765","243.6804","238.09644","201.4326","223.11936","214.00344","233.1792","3.582642","4.289808","3.435816","4.263084","1","1","0"
"","360.8658","552.1728","20.073725","30.1761","8.349705","9.514065","9.34482","114.295785","241.07436","236.45736","198.66744","223.06284","212.28048","231.91164","3.574902","4.175052","3.31227","4.217238","0","0","0"
"","356.0904","544.9488","19.758025","30.00654","8.319375","9.44586","9.321465","14.971155","238.16592","229.92804","193.40964","216.747","211.90284","230.8482","3.532248","4.16142","3.221214","4.168524","0","1","0"
"","355.4232","537.012","19.692295","29.92815","8.1711","9.283035","9.28917","6.81687","237.64176","229.27968","192.91356","216.53388","204.56928","227.96676","3.450222","4.149108","3.145278","4.11663","0","1","0"
